channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
51,Alpha,24,31,1.0396201135774574,0.3053155298400478,0.19048748840631788,0.19212337642231322,0.14855664194957738,False
26,Alpha,24,31,-1.0362788107033196,0.30532531867501433,0.1570605853921244,0.08494460660820889,0.09649949678520697,False
59,Delta,24,31,-1.030478146896515,0.31092623089088156,0.14440107069849756,2.568442203428353,23.91575248199186,False
6,Alpha,24,31,-1.019209464999806,0.313010485161433,0.15585007403813705,0.0980356390439208,0.11020213631229824,False
20,Tetta,24,31,-1.0213693467677496,0.3151217081286459,0.1427645658737812,0.18229633037418716,0.383547579823931,False
48,Tetta,24,31,-1.0184071441953908,0.31587682677996154,0.1438448796029957,0.17309229067325715,0.22676320140093156,False
40,Delta,24,31,-1.0069598554042951,0.3194692711591706,0.1483659424884809,0.2528356238630491,0.31356023798446075,False
40,Alpha,24,31,-1.0043153744080504,0.3206889669785881,0.1480452496457092,0.13724235259043138,0.1681404734321318,False
43,Beta,24,31,1.0047268994002112,0.3212803300143603,0.1788116616291014,0.07696143478166166,0.05965170118003269,False
42,Beta,24,31,1.0022913873675838,0.32512883259331227,0.1940557152063789,0.05030711168769298,0.03887287642251611,False
24,Delta,24,31,-0.9857143327753395,0.3321536005348511,0.1359644566921562,0.2937608918994741,3.6413776782769998,False
24,Tetta,24,31,-0.9850606864945305,0.33246433417737153,0.13585877463760782,0.14349429337683167,0.6169082837122359,False
34,Alpha,24,31,-0.9721053112154813,0.3354144885813297,0.15169166471455686,0.11571981857047842,0.13201405812494668,False
9,Delta,24,31,-0.977846936761743,0.3359681286517813,0.13455801380441518,0.38733407325871577,4.3191387933148215,False
6,Beta,24,31,0.9710517168626964,0.3361371705205697,0.15755656204287571,0.04157467176739372,0.036517360898484875,False
11,Tetta,24,31,0.9743941081070266,0.3377639796278018,0.18184081581507022,0.12814428944072773,0.10055438600508987,False
7,Delta,24,31,-0.9691554992714758,0.33974594817798287,0.13413323093815635,0.13324328065739688,0.2065720777550251,False
49,Beta,24,31,0.9529531191221235,0.3462845529869427,0.16384718830531672,0.04482104544835922,0.039407856672709324,False
15,Alpha,24,31,-0.9437153487638003,0.3497205591346064,0.15021796253145123,0.1874275444480722,0.21984680344805818,False
20,Delta,24,31,-0.9498479267133698,0.3497296951270058,0.12976812346641292,0.3231037695745233,0.9872904195806417,False
9,Tetta,24,31,-0.9409148050497257,0.3542509244313672,0.12815615344074,0.22583988637051192,1.034794764301647,False
